98|21|16.728368|1660594903
99|37|17.525425|1660594903
100|49|19.1134|1660594903
101|112|20.410283|1660594903
102|129|23.000903|1660594903
103|132|23.34483|1660594903
104|142|24.583057|1660594903
105|15|15.438767|1660594933
106|21|16.769274|1660594933
107|37|17.355189|1660594933
108|49|19.078026|1660594933
109|112|20.555873|1660594933
110|129|23.140655|1660594933
111|132|23.496316|1660594933
112|142|24.645808|1660594933
113|15|15.40441|1660594963
114|21|16.702693|1660594963
115|37|17.165502|1660594963
116|49|19.06116|1660594963
117|112|20.691343|1660594963
118|129|23.277191|1660594963
119|132|23.247834|1660594963
120|142|24.599926|1660594963
121|15|15.346058|1660594993
122|21|16.656207|1660594993
123|37|17.369624|1660594993
124|49|19.05715|1660594993
125|112|20.651954|1660594993
126|129|23.066162|1660594993
127|132|23.307881|1660594993
128|142|24.499536|1660594993
129|15|15.10664|1660595023
130|21|16.440487|1660595023
131|37|17.369887|1660595023
132|49|19.176559|1660595023
133|112|20.846213|1660595023
134|129|22.888226|1660595023
135|132|23.512615|1660595023
136|142|24.288408|1660595023
137|15|15.244515|1660595053
138|21|16.327626|1660595053
139|37|17.493435|1660595053
140|49|19.13338|1660595053
141|112|20.966169|1660595053
142|129|22.902058|1660595053
143|132|23.565145|1660595053
144|142|24.349004|1660595053
145|15|15.297645|1660595083
146|21|16.321713|1660595083
147|37|17.296273|1660595083
148|49|19.35262|1660595083
149|112|21.203207|1660595083
150|129|22.986514|1660595083
151|132|23.651785|1660595083
152|142|24.436919|1660595083
153|15|15.153983|1660595113
154|21|16.103531|1660595113
155|37|17.13939|1660595113
156|49|19.503755|1660595113
157|112|21.013781|1660595113
158|129|23.230759|1660595113
159|132|23.83684|1660595113
160|142|24.341575|1660595113
161|15|15.155787|1660595143
162|21|16.007974|1660595143
163|37|16.906621|1660595143
164|49|19.540486|1660595143
165|112|21.093952|1660595143
166|129|23.286663|1660595143
167|132|23.663174|1660595143
168|142|24.283686|1660595143
169|15|15.085556|1660595173
170|21|16.124555|1660595173
171|37|16.963979|1660595173
172|49|19.645571|1660595173
173|112|21.322893|1660595173
174|129|23.366096|1660595173
175|132|23.777251|1660595173
176|142|24.34352|1660595173
177|15|14.852135|1660595203
178|21|16.039044|1660595203
179|37|16.782507|1660595203
180|49|19.606993|1660595203
181|112|21.476748|1660595203
182|129|23.337809|1660595203
183|132|23.732635|1660595203
184|142|24.126805|1660595203
185|15|14.720389|1660595233
186|21|15.99829|1660595233
187|37|16.889479|1660595233
188|49|19.853884|1660595233
189|112|21.44847|1660595233
190|129|23.144833|1660595233
191|132|23.483161|1660595233
192|142|23.933016|1660595233
193|15|14.509828|1660595263
194|21|16.021427|1660595263
195|37|16.804048|1660595263
196|49|19.923089|1660595263
197|112|21.489784|1660595263
198|129|23.014416|1660595263
199|132|23.53438|1660595263
200|142|23.909307|1660595263
201|15|14.52982|1660595293
202|21|15.839409|1660595293
203|37|16.681391|1660595293
204|49|19.775767|1660595293
205|112|21.571177|1660595293
206|129|23.059157|1660595293
207|132|23.357412|1660595293
208|142|24.068133|1660595293
209|15|14.324622|1660595323
210|21|15.661914|1660595323
211|37|16.862139|1660595323
212|49|19.903388|1660595323
213|112|21.788048|1660595323
214|129|23.26068|1660595323
215|132|23.561293|1660595323
216|142|24.133291|1660595323
217|15|14.27361|1660595353
218|21|15.786673|1660595353
219|37|16.729515|1660595353
220|49|19.819795|1660595353
221|112|21.77898|1660595353
222|129|23.37667|1660595353
223|132|23.546298|1660595353
224|142|23.973332|1660595353
225|15|14.433819|1660595383
226|21|15.621808|1660595383
227|37|16.543281|1660595383
228|49|19.596025|1660595383
229|112|21.818526|1660595383
230|129|23.408888|1660595383
231|132|23.499677|1660595383
232|142|23.898608|1660595383
233|15|14.426416|1660595413
234|21|15.427538|1660595413
235|37|16.575445|1660595413
236|49|19.823141|1660595413
237|112|22.055261|1660595413
238|129|23.304604|1660595413
239|132|23.725018|1660595413
240|142|23.85439|1660595413
241|15|14.359107|1660595443
242|21|15.640101|1660595443
243|37|16.745787|1660595443
244|49|20.050919|1660595443
245|112|22.239073|1660595443
246|129|23.42729|1660595443
247|132|23.494941|1660595443
248|142|24.052954|1660595443
249|15|14.445895|1660595473
250|21|15.65874|1660595473
251|37|16.873799|1660595473
252|49|20.112585|1660595473
253|112|22.172958|1660595473
254|129|23.415099|1660595473
255|132|23.462441|1660595473
256|142|23.868092|1660595473
257|15|14.337064|1660595503
258|21|15.596574|1660595503
259|37|16.955716|1660595503
260|49|20.073413|1660595503
261|112|21.98713|1660595503
262|129|23.238137|1660595503
263|132|23.236746|1660595503
264|142|23.881684|1660595503
265|15|14.409108|1660595533
266|21|15.358903|1660595533
267|37|16.869028|1660595533
268|49|20.099624|1660595533
269|112|22.120048|1660595533
270|129|23.458575|1660595533
271|132|23.103494|1660595533
272|142|23.83941|1660595533
273|15|14.589408|1660595563
274|21|15.158431|1660595563
275|37|16.930379|1660595563
276|49|20.099224|1660595563
277|112|22.055214|1660595563
278|129|23.281761|1660595563
279|132|23.124173|1660595563
280|142|23.957002|1660595563
281|15|14.407165|1660595593
282|21|15.346865|1660595593
283|37|17.114195|1660595593
284|49|20.303792|1660595593
285|112|21.857462|1660595593
286|129|23.352347|1660595593
287|132|23.06448|1660595593
288|142|24.03534|1660595593
289|15|14.573333|1660595623
290|21|15.376744|1660595623
291|37|17.306828|1660595623
292|49|20.305483|1660595623
293|112|21.830929|1660595623
294|129|23.28767|1660595623
295|132|22.853509|1660595623
296|142|24.207655|1660595623
297|15|14.701375|1660595653
298|21|15.447062|1660595653
299|37|17.552625|1660595653
300|49|20.202194|1660595653
301|112|21.636279|1660595653
302|129|23.04184|1660595653
303|132|22.643695|1660595653
304|142|24.370916|1660595653
305|15|14.490552|1660595683
306|21|15.571625|1660595683
307|37|17.67225|1660595683
308|49|20.201588|1660595683
309|112|21.40999|1660595683
310|129|23.248825|1660595683
311|132|22.603256|1660595683
312|142|24.461614|1660595683
313|15|14.507381|1660595713
314|21|15.580988|1660595713
315|37|17.727873|1660595713
316|49|20.057183|1660595713
317|112|21.276876|1660595713
318|129|23.091853|1660595713
319|132|22.406724|1660595713
320|142|24.239378|1660595713
321|15|14.321955|1660595743
322|21|15.567727|1660595743
323|37|17.902721|1660595743
324|49|19.822494|1660595743
325|112|21.091561|1660595743
326|129|22.880412|1660595743
327|132|22.573037|1660595743
328|142|24.155657|1660595743
329|15|14.387106|1660595773
330|21|15.651381|1660595773
331|37|17.781976|1660595773
332|49|19.877987|1660595773
333|112|21.238436|1660595773
334|129|22.775535|1660595773
335|132|22.412838|1660595773
336|142|24.224844|1660595773
337|15|14.393078|1660595803
338|21|15.814301|1660595803
339|37|17.596303|1660595803
340|49|19.775963|1660595803
341|112|21.31597|1660595803
342|129|22.87956|1660595803
343|132|22.465069|1660595803
344|142|24.097171|1660595803
345|15|14.591577|1660595833
346|21|15.58347|1660595833
347|37|17.546504|1660595833
348|49|19.926028|1660595833
349|112|21.483054|1660595833
350|129|23.088863|1660595833
351|132|22.505943|1660595833
352|142|24.272264|1660595833
353|15|14.46384|1660595863
354|21|15.646708|1660595863
355|37|17.696023|1660595863
356|49|19.774202|1660595863
357|112|21.605658|1660595863
358|129|23.087653|1660595863
359|132|22.578916|1660595863
360|142|24.104886|1660595863
361|15|14.310986|1660595893
362|21|15.735243|1660595893
363|37|17.925439|1660595893
364|49|19.677562|1660595893
365|112|21.564404|1660595893
366|129|23.028566|1660595893
367|132|22.600548|1660595893
368|142|23.955817|1660595893
369|15|14.074305|1660595923
370|21|15.918951|1660595923
371|37|17.917763|1660595923
372|49|19.909233|1660595923
373|112|21.620989|1660595923
374|129|23.191998|1660595923
375|132|22.522286|1660595923
376|142|24.046683|1660595923
377|15|14.15163|1660595953
378|21|15.986375|1660595953
379|37|17.913448|1660595953
380|49|19.911182|1660595953
381|112|21.546768|1660595953
382|129|23.131614|1660595953
383|132|22.350293|1660595953
384|142|23.803345|1660595953
385|15|14.366502|1660595983
386|21|15.959414|1660595983
387|37|17.86766|1660595983
388|49|19.810232|1660595983
389|112|21.743347|1660595983
390|129|22.888784|1660595983
391|132|22.122632|1660595983
392|142|23.733992|1660595983
393|15|14.272658|1660596013
394|21|16.163104|1660596013
395|37|17.987649|1660596013
396|49|19.591628|1660596013
397|112|21.785964|1660596013
398|129|22.684523|1660596013
399|132|22.293551|1660596013
400|142|23.700805|1660596013
401|15|14.340617|1660596043
402|21|16.2747|1660596043
403|37|17.753118|1660596043
404|49|19.450002|1660596043
405|112|21.648701|1660596043
406|129|22.464443|1660596043
407|132|22.456367|1660596043
408|142|23.823737|1660596043
409|15|14.478818|1660596073
410|21|16.053992|1660596073
411|37|17.755506|1660596073
412|49|19.475276|1660596073
413|112|21.779518|1660596073
414|129|22.670914|1660596073
415|132|22.527689|1660596073
416|142|23.717126|1660596073
417|15|14.49214|1660596103
418|21|16.149068|1660596103
419|37|17.861088|1660596103
420|49|19.246621|1660596103
421|112|21.63563|1660596103
422|129|22.537637|1660596103
423|132|22.494553|1660596103
424|142|23.820155|1660596103
425|15|14.678701|1660596133
426|21|16.119183|1660596133
427|37|17.636005|1660596133
428|49|19.366534|1660596133
429|112|21.719193|1660596133
430|129|22.435885|1660596133
431|132|22.67061|1660596133
432|142|23.756286|1660596133
433|15|14.514856|1660596163
434|21|16.25966|1660596163
435|37|17.496784|1660596163
436|49|19.235238|1660596163
437|112|21.522553|1660596163
438|129|22.239292|1660596163
439|132|22.695908|1660596163
440|142|23.960266|1660596163
441|15|14.481236|1660596193
442|21|16.093402|1660596193
443|37|17.495802|1660596193
444|49|19.208345|1660596193
445|112|21.554775|1660596193
446|129|22.20594|1660596193
447|132|22.825181|1660596193
448|142|23.759798|1660596193
449|15|14.242836|1660596223
450|21|16.15035|1660596223
451|37|17.345542|1660596223
452|49|18.963885|1660596223
453|112|21.72971|1660596223
454|129|22.393242|1660596223
455|132|22.960053|1660596223
456|142|23.708129|1660596223
457|15|14.316495|1660596253
458|21|16.030612|1660596253
459|37|17.556579|1660596253
460|49|19.193848|1660596253
461|112|21.803806|1660596253
462|129|22.513358|1660596253
463|132|22.969245|1660596253
464|142|23.749221|1660596253
465|15|14.242852|1660596283
466|21|15.879696|1660596283
467|37|17.740074|1660596283
468|49|19.396078|1660596283
469|112|21.712221|1660596283
470|129|22.29518|1660596283
471|132|23.185929|1660596283
472|142|23.774462|1660596283
473|15|14.330128|1660596313
474|21|15.935908|1660596313
475|37|17.534345|1660596313
476|49|19.340187|1660596313
477|112|21.517702|1660596313
478|129|22.234057|1660596313
479|132|23.150903|1660596313
480|142|23.814731|1660596313
481|15|14.456949|1660596343
482|21|15.881167|1660596343
483|37|17.584862|1660596343
484|49|19.481896|1660596343
485|112|21.711312|1660596343
486|129|22.472818|1660596343
487|132|23.262345|1660596343
488|142|24.019595|1660596343
489|15|14.414041|1660596373
490|21|15.977849|1660596373
491|37|17.365984|1660596373
492|49|19.469341|1660596373
493|112|21.74053|1660596373
494|129|22.358137|1660596373
495|132|23.075797|1660596373
496|142|24.222143|1660596373
497|15|14.533174|1660596403
498|21|16.046409|1660596403
499|37|17.209024|1660596403
500|49|19.688113|1660596403
501|112|21.841598|1660596403
502|129|22.345262|1660596403
503|132|23.149656|1660596403
504|142|24.289133|1660596403
505|15|14.599206|1660596433
506|21|15.872141|1660596433
507|37|17.02285|1660596433
508|49|19.794784|1660596433
509|112|21.972437|1660596433
510|129|22.272482|1660596433
511|132|23.130161|1660596433
512|142|24.127251|1660596433
513|15|14.470737|1660596463
514|21|15.765055|1660596463
515|37|17.188458|1660596463
516|49|19.656895|1660596463
517|112|21.833088|1660596463
518|129|22.484798|1660596463
519|132|23.293598|1660596463
520|142|24.173112|1660596463
521|15|14.649786|1660596493
522|21|15.875177|1660596493
523|37|17.305778|1660596493
524|49|19.816662|1660596493
525|112|22.075557|1660596493
526|129|22.244915|1660596493
527|132|23.090424|1660596493
528|142|23.952692|1660596493
529|15|14.444165|1660596523
530|21|15.627155|1660596523
531|37|17.197642|1660596523
532|49|19.791449|1660596523
533|112|22.29736|1660596523
534|129|22.219438|1660596523
535|132|22.944347|1660596523
536|142|23.870837|1660596523
537|15|14.561007|1660596553
538|21|15.423652|1660596553
539|37|17.160365|1660596553
540|49|19.982084|1660596553
541|112|22.23598|1660596553
542|129|22.459593|1660596553
543|132|22.727207|1660596553
544|142|23.799003|1660596553
545|15|14.659309|1660596583
546|21|15.217021|1660596583
547|37|17.220985|1660596583
548|49|19.945941|1660596583
549|112|22.188129|1660596583
550|129|22.599708|1660596583
551|132|22.535877|1660596583
552|142|23.784998|1660596583
553|15|14.776533|1660596613
554|21|15.304092|1660596613
555|37|17.44596|1660596613
556|49|20.071056|1660596613
557|112|22.021137|1660596613
558|129|22.363452|1660596613
559|132|22.718553|1660596613
560|142|23.827894|1660596613
561|15|14.832307|1660596643
562|21|15.399911|1660596643
563|37|17.473143|1660596643
564|49|20.025883|1660596643
565|112|22.177211|1660596643
566|129|22.288347|1660596643
567|132|22.612751|1660596643
568|142|23.660077|1660596643
569|15|14.804354|1660596673
570|21|15.333802|1660596673
571|37|17.236278|1660596673
572|49|20.022459|1660596673
573|112|22.247767|1660596673
574|129|22.243704|1660596673
575|132|22.744281|1660596673
576|142|23.872222|1660596673
577|15|14.870931|1660596703
578|21|15.225631|1660596703
579|37|17.147278|1660596703
580|49|20.184127|1660596703
581|112|22.467691|1660596703
582|129|22.216722|1660596703
583|132|22.873495|1660596703
584|142|24.021432|1660596703
585|15|15.023475|1660596733
586|21|15.382401|1660596733
587|37|17.124129|1660596733
588|49|20.418399|1660596733
589|112|22.301385|1660596733
590|129|22.366507|1660596733
591|132|22.840392|1660596733
592|142|24.0935|1660596733
593|15|15.075992|1660596763
594|21|15.545799|1660596763
595|37|17.129728|1660596763
596|49|20.426478|1660596763
597|112|22.116839|1660596763
598|129|22.386927|1660596763
599|132|22.731735|1660596763
600|142|23.862899|1660596763
601|15|14.836996|1660596793
602|21|15.660764|1660596793
603|37|17.147261|1660596793
604|49|20.599161|1660596793
605|112|22.22397|1660596793
606|129|22.167116|1660596793
607|132|22.549463|1660596793
608|142|23.824225|1660596793
609|15|14.668777|1660596823
610|21|15.664171|1660596823
611|37|17.089119|1660596823
612|49|20.819858|1660596823
613|112|22.242157|1660596823
614|129|21.983687|1660596823
615|132|22.378317|1660596823
616|142|23.972112|1660596823
617|15|14.44044|1660596853
618|21|15.551835|1660596853
619|37|16.84685|1660596853
620|49|20.884894|1660596853
621|112|22.312357|1660596853
622|129|21.891959|1660596853
623|132|22.610026|1660596853
624|142|23.798701|1660596853
625|15|14.688766|1660596883
626|21|15.312078|1660596883
627|37|16.867475|1660596883
628|49|21.124872|1660596883
629|112|22.53466|1660596883
630|129|21.995358|1660596883
631|132|22.659656|1660596883
632|142|23.974183|1660596883
633|15|14.837467|1660596913
634|21|15.355454|1660596913
635|37|17.114711|1660596913
636|49|21.134076|1660596913
637|112|22.645612|1660596913
638|129|21.753254|1660596913
639|132|22.884921|1660596913
640|142|23.792424|1660596913
641|15|14.794171|1660596943
642|21|15.463683|1660596943
643|37|16.870393|1660596943
644|49|21.053509|1660596943
645|112|22.80433|1660596943
646|129|21.82844|1660596943
647|132|22.669591|1660596943
648|142|23.615766|1660596943
649|15|14.848394|1660596973
650|21|15.666987|1660596973
651|37|16.879816|1660596973
652|49|20.872711|1660596973
653|112|22.885454|1660596973
654|129|22.066919|1660596973
655|132|22.435693|1660596973
656|142|23.756529|1660596973
657|15|14.73609|1660597003
658|21|15.478427|1660597003
659|37|16.672908|1660597003
660|49|20.981624|1660597003
661|112|22.833418|1660597003
662|129|21.935213|1660597003
663|132|22.284048|1660597003
664|142|24.002952|1660597003
665|15|14.720242|1660597033
666|21|15.707189|1660597033
667|37|16.829261|1660597033
668|49|20.982092|1660597033
669|112|22.869535|1660597033
670|129|22.00471|1660597033
671|132|22.107092|1660597033
672|142|23.850188|1660597033
673|15|14.765393|1660597063
674|21|15.780687|1660597063
675|37|16.827197|1660597063
676|49|20.824784|1660597063
677|112|23.114096|1660597063
678|129|21.759234|1660597063
679|132|21.949869|1660597063
680|142|23.947835|1660597063
681|15|14.560265|1660597093
682|21|15.76841|1660597093
683|37|16.753341|1660597093
684|49|20.936917|1660597093
685|112|22.943228|1660597093
686|129|22.00165|1660597093
687|132|22.192777|1660597093
688|142|23.840255|1660597093
689|15|14.469697|1660597123
690|21|15.759316|1660597123
691|37|16.877786|1660597123
692|49|20.914903|1660597123
693|112|23.097684|1660597123
694|129|21.838606|1660597123
695|132|22.37116|1660597123
696|142|23.770006|1660597123
697|15|14.678256|1660597153
698|21|15.539905|1660597153
699|37|16.74891|1660597153
700|49|20.839402|1660597153
701|112|23.151297|1660597153
702|129|22.019993|1660597153
703|132|22.210382|1660597153
704|142|23.653862|1660597153
705|15|14.5261|1660597183
706|21|15.292412|1660597183
707|37|16.859471|1660597183
708|49|20.594075|1660597183
709|112|23.383532|1660597183
710|129|22.192075|1660597183
711|132|22.318571|1660597183
712|142|23.840635|1660597183
713|15|14.536162|1660597213
714|21|15.422648|1660597213
715|37|16.909773|1660597213
716|49|20.498977|1660597213
717|112|23.336639|1660597213
718|129|22.281104|1660597213
719|132|22.521091|1660597213
720|142|23.936097|1660597213
721|15|14.593601|1660597243
722|21|15.275292|1660597243
723|37|17.072706|1660597243
724|49|20.370848|1660597243
725|112|23.326336|1660597243
726|129|22.148175|1660597243
727|132|22.61894|1660597243
728|142|23.848196|1660597243
729|15|14.366833|1660597273
730|21|15.04173|1660597273
731|37|17.277343|1660597273
732|49|20.56104|1660597273
733|112|23.369062|1660597273
734|129|22.236809|1660597273
735|132|22.485932|1660597273
736|142|23.781244|1660597273
737|15|14.557437|1660597303
738|21|15.252335|1660597303
739|37|17.200701|1660597303
740|49|20.363143|1660597303
741|112|23.341523|1660597303
742|129|22.062795|1660597303
743|132|22.464764|1660597303
744|142|23.706321|1660597303
745|15|14.637036|1660597333
746|21|15.012056|1660597333
747|37|17.219364|1660597333
748|49|20.192154|1660597333
749|112|23.152836|1660597333
750|129|21.9619|1660597333
751|132|22.55802|1660597333
752|142|23.872555|1660597333
753|15|14.575822|1660597363
754|21|15.225981|1660597363
755|37|17.352057|1660597363
756|49|20.380897|1660597363
757|112|23.239071|1660597363
758|129|21.905694|1660597363
759|132|22.514999|1660597363
760|142|23.715649|1660597363
761|15|14.393095|1660597393
762|21|15.110735|1660597393
763|37|17.549004|1660597393
764|49|20.582976|1660597393
765|112|23.23754|1660597393
766|129|21.809679|1660597393
767|132|22.667013|1660597393
768|142|23.581848|1660597393
769|15|14.367891|1660597423
770|21|14.938854|1660597423
771|37|17.382262|1660597423
772|49|20.380427|1660597423
773|112|23.216935|1660597423
774|129|21.981657|1660597423
775|132|22.840712|1660597423
776|142|23.532954|1660597423
777|15|14.140859|1660597453
778|21|14.857185|1660597453
779|37|17.591179|1660597453
780|49|20.534125|1660597453
781|112|23.282519|1660597453
782|129|22.082531|1660597453
783|132|22.959068|1660597453
784|142|23.646682|1660597453
785|15|13.919887|1660597483
786|21|14.897627|1660597483
787|37|17.366897|1660597483
788|49|20.65141|1660597483
789|112|23.196019|1660597483
790|129|22.087129|1660597483
791|132|23.101141|1660597483
792|142|23.692257|1660597483
793|15|13.774926|1660597513
794|21|15.099667|1660597513
795|37|17.547478|1660597513
796|49|20.644075|1660597513
797|112|23.30103|1660597513
798|129|22.129708|1660597513
799|132|22.912628|1660597513
800|142|23.859261|1660597513
801|15|15|1660594543
802|21|17|1660594543
803|37|18|1660594543
804|49|19|1660594543
805|112|20|1660594543
806|129|23|1660594543
807|132|24|1660594543
808|142|25|1660594543
809|15|15.236353|1660594573
810|21|17.111385|1660594573
811|37|18.02921|1660594573
812|49|18.8407|1660594573
813|112|19.862417|1660594573
814|129|23.119441|1660594573
815|132|23.758206|1660594573
816|142|24.87108|1660594573
817|15|15.34126|1660594603
818|21|16.863412|1660594603
819|37|17.840231|1660594603
820|49|18.743979|1660594603
821|112|19.959146|1660594603
822|129|22.964116|1660594603
823|132|23.863389|1660594603
824|142|24.754134|1660594603
825|15|15.274215|1660594633
826|21|17.036744|1660594633
827|37|18.006149|1660594633
828|49|18.738396|1660594633
829|112|19.937603|1660594633
830|129|22.772283|1660594633
831|132|23.679439|1660594633
832|142|24.868708|1660594633
833|15|15.355279|1660594663
834|21|16.926949|1660594663
835|37|18.088513|1660594663
836|49|18.626362|1660594663
837|112|19.945599|1660594663
838|129|22.779131|1660594663
839|132|23.560758|1660594663
840|142|24.788445|1660594663
841|15|15.344944|1660594693
842|21|17.169573|1660594693
843|37|17.889634|1660594693
844|49|18.854744|1660594693
845|112|19.833389|1660594693
846|129|22.90014|1660594693
847|132|23.491263|1660594693
848|142|24.728637|1660594693
849|15|15.325063|1660594723
850|21|17.022346|1660594723
851|37|17.804221|1660594723
852|49|19.043183|1660594723
853|112|20.070119|1660594723
854|129|22.794784|1660594723
855|132|23.30481|1660594723
856|142|24.781091|1660594723
857|15|15.557038|1660594753
858|21|16.78287|1660594753
859|37|17.750359|1660594753
860|49|18.87875|1660594753
861|112|20.0798|1660594753
862|129|22.830081|1660594753
863|132|23.168942|1660594753
864|142|24.587326|1660594753
865|15|15.536332|1660594783
866|21|17.003378|1660594783
867|37|17.549565|1660594783
868|49|19.057775|1660594783
869|112|20.318361|1660594783
870|129|22.831796|1660594783
871|132|23.244615|1660594783
872|142|24.464398|1660594783
873|15|15.515589|1660594813
874|21|17.015135|1660594813
875|37|17.342017|1660594813
876|49|19.283788|1660594813
877|112|20.079033|1660594813
878|129|23.004911|1660594813
879|132|23.093592|1660594813
880|142|24.447077|1660594813
881|15|15.535165|1660594843
882|21|17.134339|1660594843
883|37|17.494249|1660594843
884|49|19.280284|1660594843
885|112|20.181516|1660594843
886|129|22.914846|1660594843
887|132|23.070554|1660594843
888|142|24.601488|1660594843
889|15|15.682971|1660594873
890|21|16.929539|1660594873
891|37|17.310679|1660594873
892|49|19.113901|1660594873
893|112|20.324092|1660594873
894|129|22.837594|1660594873
895|132|23.186797|1660594873
896|142|24.814238|1660594873
897|15|15.60817|1660594903
898|21|16.728368|1660594903
899|37|17.525425|1660594903
900|49|19.1134|1660594903
901|112|20.410283|1660594903
902|129|23.000903|1660594903
903|132|23.34483|1660594903
904|142|24.583057|1660594903
905|15|15.438767|1660594933
906|21|16.769274|1660594933
907|37|17.355189|1660594933
908|49|19.078026|1660594933
909|112|20.555873|1660594933
910|129|23.140655|1660594933
911|132|23.496316|1660594933
912|142|24.645808|1660594933
913|15|15.40441|1660594963
914|21|16.702693|1660594963
915|37|17.165502|1660594963
916|49|19.06116|1660594963
917|112|20.691343|1660594963
918|129|23.277191|1660594963
919|132|23.247834|1660594963
920|142|24.599926|1660594963
921|15|15.346058|1660594993
922|21|16.656207|1660594993
923|37|17.369624|1660594993
924|49|19.05715|1660594993
925|112|20.651954|1660594993
926|129|23.066162|1660594993
927|132|23.307881|1660594993
928|142|24.499536|1660594993
929|15|15.10664|1660595023
930|21|16.440487|1660595023
931|37|17.369887|1660595023
932|49|19.176559|1660595023
933|112|20.846213|1660595023
934|129|22.888226|1660595023
935|132|23.512615|1660595023
936|142|24.288408|1660595023
937|15|15.244515|1660595053
938|21|16.327626|1660595053
939|37|17.493435|1660595053
940|49|19.13338|1660595053
941|112|20.966169|1660595053
942|129|22.902058|1660595053
943|132|23.565145|1660595053
944|142|24.349004|1660595053
945|15|15.297645|1660595083
946|21|16.321713|1660595083
947|37|17.296273|1660595083
948|49|19.35262|1660595083
949|112|21.203207|1660595083
950|129|22.986514|1660595083
951|132|23.651785|1660595083
952|142|24.436919|1660595083
953|15|15.153983|1660595113
954|21|16.103531|1660595113
955|37|17.13939|1660595113
956|49|19.503755|1660595113
957|112|21.013781|1660595113
958|129|23.230759|1660595113
959|132|23.83684|1660595113
960|142|24.341575|1660595113
961|15|15.155787|1660595143
962|21|16.007974|1660595143
963|37|16.906621|1660595143
964|49|19.540486|1660595143
965|112|21.093952|1660595143
966|129|23.286663|1660595143
967|132|23.663174|1660595143
968|142|24.283686|1660595143
969|15|15.085556|1660595173
970|21|16.124555|1660595173
971|37|16.963979|1660595173
972|49|19.645571|1660595173
973|112|21.322893|1660595173
974|129|23.366096|1660595173
975|132|23.777251|1660595173
976|142|24.34352|1660595173
977|15|14.852135|1660595203
978|21|16.039044|1660595203
979|37|16.782507|1660595203
980|49|19.606993|1660595203
981|112|21.476748|1660595203
982|129|23.337809|1660595203
983|132|23.732635|1660595203
984|142|24.126805|1660595203
985|15|14.720389|1660595233
986|21|15.99829|1660595233
987|37|16.889479|1660595233
988|49|19.853884|1660595233
989|112|21.44847|1660595233
990|129|23.144833|1660595233
991|132|23.483161|1660595233
992|142|23.933016|1660595233
993|15|14.509828|1660595263
994|21|16.021427|1660595263
995|37|16.804048|1660595263
996|49|19.923089|1660595263
997|112|21.489784|1660595263
998|129|23.014416|1660595263
999|132|23.53438|1660595263
1000|142|23.909307|1660595263
1001|15|14.52982|1660595293
1002|21|15.839409|1660595293
1003|37|16.681391|1660595293
